id_emp,latitude,longitude,type
1588399,-1.29797,-47.9167,PTO_SFPA
1588400,-1.1522,-48.1314,PTO_SFPA
1588402,-1.29797,-47.9167,PTO_SFPA
1588403,-1.29686,-48.1606,PTO_SFPA
1588411,-3.0193,-47.3695,PTO_SFPA
1588414,-4.1669,-40.7475,PTO_IBAMA
1588415,-5.0441,-42.4617,PTO_IBAMA
1588418,-3.00212,-47.3527,PTO_SFPA
1588422,-14.0655,-42.481,PTO_IBAMA
1588424,-3.2035,-47.6028,PTO_SFPA
1588436,-1.61307,-47.4784,PTO_SFPA
1588440,-3.6911,-38.7088,PTO_IBAMA
1588442,-1.2407,-48.4599,PTO_SFPA
1588446,-3.1435,-44.3258,PTO_IBAMA
1588450,-19.2257,-45.0141,PTO_IBAMA
1588477,-1.36745,-47.3066,FINAL
1588495,-2.5736,-44.3127,PTO_IBAMA
1588497,-20.151,-44.2007,PTO_IBAMA
1588514,-1.52904,-52.5788,FINAL
1588519,-3.7361,-38.653,PTO_IBAMA
1588532,-1.4554,-48.4898,PTO_SFPA
1588535,-1.36745,-47.3066,FINAL
1588536,-1.61307,-47.4784,FINAL
1588537,-1.4554,-48.4898,FINAL
1588538,-1.36391,-48.3743,PTO_SFPA
1588539,-1.4554,-48.4898,PTO_SFPA
1588543,-1.4554,-48.4898,PTO_SFPA
1588546,-1.29686,-48.1606,PTO_SFPA
1588547,-1.4554,-48.4898,FINAL
1588548,-1.4554,-48.4898,FINAL
1588549,-1.36391,-48.3743,FINAL
1588550,-1.4554,-48.4898,PTO_SFPA
1588551,-1.61307,-47.4784,FINAL
1588552,-1.35392,-47.5712,FINAL
1588557,-1.36745,-47.3066,PTO_SFPA
1588558,-1.4554,-48.4898,FINAL
1588560,-2.523,-44.1497,PTO_IBAMA
1588561,-1.61307,-47.4784,PTO_SFPA
1588565,-0.747293,-48.0246,FINAL
1588573,-1.2407,-48.4599,PTO_SFPA
1588574,-1.4554,-48.4898,PTO_SFPA
1588578,-1.4554,-48.4898,FINAL
1588579,-1.4554,-48.4898,EXPORTAÇÃO
1588588,-1.4349,-47.9114,PTO_SFPA
1588595,-5.38075,-49.1327,FINAL
1588603,-5.1868,-37.3392,PTO_IBAMA
1588613,-1.29686,-48.1606,PTO_SFPA
1588625,-1.2403,-48.4591,PTO_SFPA
1588626,-6.31195,-35.4739,PTO_IBAMA
1588628,-20.0876,-43.7878,PTO_IBAMA
1588631,-9.1168,-37.7422,PTO_IBAMA
1588633,-15.6538,-47.6494,PTO_IBAMA
1588637,-5.8478,-35.2119,PTO_IBAMA
1588639,-9.645,-36.4972,PTO_IBAMA
1588644,-25.4195,-49.2646,PTO_IBAMA
1588645,-5.1301,-56.0034,PTO_SFPA
1588646,-16.0612,-47.9949,PTO_IBAMA
1588649,-16.0075,-47.8041,PTO_IBAMA
1588662,-22.7553,-43.2931,PTO_IBAMA
1588666,-1.4554,-48.4898,FINAL
1588678,-0.630815,-47.3465,FINAL
1588683,-26.1158,-48.6182,EXPORTAÇÃO
1588685,-1.4554,-48.4898,FINAL
1588688,-1.1522,-48.1314,FINAL
1588689,-20.3155,-40.3128,EXPORTAÇÃO
1588690,-23.4538,-46.5333,EXPORTAÇÃO
1588693,-2.636,-48.2675,PTO_SFPA
1588697,-9.7681,-36.0843,PTO_IBAMA
1588698,-6.2533,-36.5194,PTO_IBAMA
1588701,-9.0882,-35.4819,PTO_IBAMA
1588705,-17.7606,-50.9268,PTO_IBAMA
1588712,-3.8592,-38.5073,PTO_IBAMA
1588720,-5.9179,-35.2677,PTO_IBAMA
1588727,-7.14347,-55.3786,PTO_SFPA
1588730,-25.5161,-48.5225,EXPORTAÇÃO
1588731,-7.14347,-55.3786,PTO_SFPA
1588732,-7.14347,-55.3786,PTO_SFPA
1588735,-31.7666,-52.3333,PTO_IBAMA
1588737,-22.9027,-43.2075,PTO_IBAMA
1588738,-7.14347,-55.3786,PTO_SFPA
1588739,-21.1311,-44.2526,PTO_IBAMA
1588742,-23.3555,-51.1488,PTO_IBAMA
1588745,-25.5427,-54.5827,EXPORTAÇÃO
1588747,-1.74691,-52.2361,FINAL
1588754,-20.4437,-44.7673,PTO_IBAMA
1588774,-26.8943,-48.6546,EXPORTAÇÃO
1588776,-3.20407,-52.21,FINAL
1588783,-19.8678,-42.971,PTO_IBAMA
1588795,-21.1766,-43.7255,PTO_IBAMA
1588798,-22.9389,-43.6666,PTO_IBAMA
1588799,-4.2667,-55.9926,PTO_SFPA
1588800,-6.4809,-53.8851,PTO_SFPA
1588801,-31.7832,-52.3493,PTO_IBAMA
1588802,-29.6891,-51.1506,PTO_IBAMA
1588803,-22.8888,-43.1158,PTO_IBAMA
1588804,-25.4195,-49.2646,PTO_IBAMA
1588805,-22.8833,-43.1036,PTO_IBAMA
1589743,-25.5784,-49.396,PTO_IBAMA
1589769,-26.888,-48.6883,EXPORTAÇÃO
1589770,-26.8942,-48.6599,EXPORTAÇÃO
1589772,-26.7686,-53.0483,PTO_IBAMA
1589791,-27.5041,-53.6813,PTO_IBAMA
1589794,-25.5171,-49.284,PTO_IBAMA
1589810,-26.213,-49.335,PTO_IBAMA
1589816,-18.6401,-44.06,PTO_IBAMA
1589829,-23.289,-51.173,PTO_IBAMA
1589835,-15.8106,-42.2259,PTO_IBAMA
1589852,-18.8545,-41.9555,PTO_IBAMA
1589870,-19.8302,-43.0922,PTO_IBAMA
1589871,-23.3102,-51.1627,PTO_IBAMA
1589881,-20.4168,-50.0676,PTO_IBAMA
1589883,-25.4983,-49.326,PTO_IBAMA
1589927,-22.867,-43.2924,PTO_IBAMA
1589934,-21.6774,-51.0802,PTO_IBAMA
1589944,-23.069,-45.6409,PTO_IBAMA
1589947,-22.2563,-53.3553,PTO_IBAMA
1589951,-22.9103,-43.1888,PTO_IBAMA
1589973,-23.073,-52.4652,PTO_IBAMA
1590007,-22.4528,-43.4668,PTO_IBAMA
1590076,-29.9503,-51.1004,PTO_SFMT
1590198,-22.9061,-42.343,PTO_IBAMA
1590249,-26.2667,-48.8677,PTO_IBAMA
1590287,-21.0685,-41.3576,PTO_IBAMA
1590338,-22.7324,-43.4587,PTO_IBAMA
1590339,-21.6402,-41.0511,PTO_IBAMA
1590391,-22.9305,-47.0688,PTO_IBAMA
1590445,-25.4195,-49.2646,PTO_IBAMA
1590499,-11.6853,-61.1686,PTO_IBAMA
1590500,-27.038,-48.6287,PTO_IBAMA
1590506,-21.0742,-47.0501,PTO_IBAMA
1590540,-26.2179,-49.3472,PTO_IBAMA
1590558,-26.3502,-51.0823,PTO_IBAMA
1590593,-25.5,-48.5,EXPORTAÇÃO
1590613,-22.4349,-43.1427,PTO_IBAMA
1590614,-21.2324,-47.9756,PTO_IBAMA
1590615,-25.5027,-48.5186,EXPORTAÇÃO
1590623,-14.8811,-40.5794,PTO_IBAMA
1590727,-22.7928,-43.3075,PTO_SFMT
1590759,-25.5417,-48.5598,EXPORTAÇÃO
1590764,-22.823,-42.9972,PTO_IBAMA
1590768,-25.51,-54.5543,EXPORTAÇÃO
1590780,-26.9077,-48.6619,EXPORTAÇÃO
1590798,-18.9141,-48.2749,PTO_IBAMA
1590799,-16.1186,-47.9364,PTO_IBAMA
1590899,-22.92,-42.5102,PTO_IBAMA
1591004,-30.1895,-52.3778,PTO_IBAMA
1591010,-15.8029,-47.9643,PTO_IBAMA
1591042,-22.4668,-44.4466,PTO_IBAMA
1591172,-26.887,-48.6721,PTO_IBAMA
1591203,-19.5805,-47.9763,PTO_IBAMA
1591211,-16.7966,-49.2823,PTO_IBAMA
1591238,-23.2851,-51.2793,PTO_IBAMA
1591379,-20.3765,-43.414,PTO_IBAMA
1591736,-10.9853,-37.095,PTO_IBAMA
1591742,-10.901,-37.0838,PTO_IBAMA
1591810,-10.5357,-37.438,PTO_IBAMA
1592486,-10.1849,-36.8376,FINAL
1592581,-11.0084,-37.2044,FINAL
1592735,-10.9091,-37.0677,FINAL
1592758,-10.9091,-37.0677,FINAL
1592886,-10.1365,-36.9806,FINAL
1592928,-11.0084,-37.2044,FINAL
1593074,-10.2138,-36.8442,FINAL
1593087,-10.1849,-36.8376,FINAL
1593091,-10.9091,-37.0677,FINAL
1593248,-10.9091,-37.0677,PTO_IBAMA
1593319,-10.8361,-37.1176,PTO_IBAMA
1593558,-10.9091,-37.0677,FINAL
1593765,-10.1849,-36.8376,FINAL
1593818,-10.9091,-37.0677,FINAL
1594194,-10.2138,-36.8442,FINAL
1594198,-10.6826,-37.4273,FINAL
1594269,-10.7387,-37.8097,FINAL
1594542,-10.1849,-36.8376,FINAL
1594594,-10.9091,-37.0677,FINAL
1594614,-10.1849,-36.8376,FINAL
1594626,-10.4538,-36.6531,PTO_IBAMA
1594652,-10.9091,-37.0677,FINAL
1594714,-10.9111,-37.0671,PTO_IBAMA
1594800,-10.9604,-37.0777,PTO_IBAMA
1594863,-10.3215,-36.585,FINAL
1594958,-10.3215,-36.585,FINAL
1594980,-10.3442,-36.8869,FINAL
1595286,-10.2064,-36.8818,FINAL
1595351,-11.0084,-37.2044,FINAL
1595931,-10.3477,-36.8045,FINAL
1596110,-10.2158,-37.4211,FINAL
1596259,-10.6826,-37.4273,FINAL
1596612,-10.2064,-36.8818,FINAL
1596763,-10.3477,-36.8045,FINAL
1596780,-10.9091,-37.0677,FINAL
1597044,-10.4538,-36.6531,FINAL
1597341,-10.3215,-36.585,FINAL
1597521,-10.3215,-36.585,FINAL
1597658,-10.7981,-37.1731,FINAL
1597696,-10.1849,-36.8376,FINAL
1598182,-10.9091,-37.0677,FINAL
1598284,-26.1811,-50.3983,PTO_IBAMA
1598313,-27.1186,-52.6263,MANEJO
1598314,-26.8942,-48.6599,PTO_IBAMA
1598340,-26.345,-48.81,PTO_IBAMA
1598471,-26.2442,-49.4685,PTO_IBAMA
1598511,-27.7939,-50.3353,PTO_IBAMA
1598579,-26.9038,-52.8935,PTO_IBAMA
1598634,-26.7286,-53.5308,MANEJO
1598645,-27.436,-48.4788,MANEJO
1598659,-27.2254,-52.0108,PTO_IBAMA
1598824,-27.4726,-48.4731,PTO_IBAMA
1598975,-26.637,-48.6933,FINAL
1599618,-27.1341,-52.7887,PTO_IBAMA
1599668,-26.8733,-52.0112,FINAL
1600083,-26.6055,-53.5119,PTO_IBAMA
1600123,-26.3045,-48.8487,FINAL
1600697,-27.799,-49.487,FINAL
1600743,-26.9101,-48.6705,PTO_IBAMA
1601264,-27.2335,-52.026,FINAL
1601385,-22.3044,-45.3773,FINAL
1601505,-26.7242,-53.5163,PTO_IBAMA
1601538,-26.8992,-49.2354,FINAL
1601723,-26.1159,-49.8086,PTO_IBAMA
1601826,-26.3709,-50.3266,PTO_IBAMA
1602199,-25.2925,-49.2262,FINAL
1602279,-25.4195,-49.2646,FINAL
1602465,-26.9155,-49.0709,FINAL
1602677,-27.6136,-48.6366,FINAL
1602763,-27.0977,-48.9107,FINAL
1602834,-27.4789,-50.1231,FINAL
1602897,-26.8733,-52.0112,FINAL
1603253,-27.2335,-52.026,FINAL
1603301,-27.2824,-50.5816,FINAL
1603333,-27.0241,-48.6503,PTO_IBAMA
1603365,-27.5945,-48.5477,FINAL
1603893,-27.1659,-53.7166,FINAL
1604044,-27.2335,-52.026,FINAL
1604108,-27.3058,-50.8684,FINAL
1604120,-27.0241,-48.6503,FINAL
1604142,-27.1325,-52.6158,PTO_IBAMA
1604943,-27.1004,-52.6152,FINAL
1605931,-22.9129,-43.2003,FINAL
1606053,-27.2824,-50.5816,FINAL
1606380,-27.3058,-50.8684,FINAL
1606521,-26.8943,-48.6546,FINAL
1606550,-27.2335,-52.026,FINAL
1606653,-27.2907,-52.3212,FINAL
1606953,-26.9854,-53.5355,FINAL
1607228,-27.1903,-51.4917,FINAL
1607430,-26.3777,-50.1419,FINAL
1607672,-26.9101,-48.6705,PTO_IBAMA
1608170,-26.8943,-48.6546,FINAL
1608421,-27.1405,-52.6116,PTO_IBAMA
1608610,-26.8943,-48.6546,PTO_IBAMA
1609419,-27.3586,-49.8821,FINAL
1609919,-26.5163,-49.1296,PTO_IBAMA
1610385,-26.8733,-52.0112,FINAL
1610406,-27.2824,-50.5816,PTO_IBAMA
1610693,-27.2335,-52.026,FINAL
1610784,-26.9926,-48.6352,FINAL
1611136,-27.2824,-50.5816,FINAL
1611598,-26.7242,-53.5163,PTO_IBAMA
1611715,-27.2824,-50.5816,FINAL
1611865,-27.2824,-50.5816,FINAL
1611955,-22.9129,-43.2003,FINAL
1612580,-26.9155,-49.0709,PTO_IBAMA
1612713,-27.4002,-51.2276,PTO_IBAMA
1613212,-27.2824,-50.5816,FINAL
1613348,-26.4851,-49.0713,FINAL
1613470,-27.2824,-50.5816,FINAL
1613827,-27.0861,-48.616,PTO_IBAMA
1614257,-26.18,-50.3691,PTO_IBAMA
1615241,-27.1587,-52.1423,FINAL
1615249,-27.5945,-48.5477,FINAL
1616206,-26.9101,-48.6705,FINAL
1616956,-22.9129,-43.2003,FINAL
1616967,-27.1721,-51.5108,PTO_IBAMA
1617642,-27.2907,-52.3212,FINAL
1617956,-27.2616,-48.7658,FINAL
1618161,-27.2824,-50.5816,PTO_IBAMA
1618184,-26.9155,-49.0709,PTO_IBAMA
1618693,-27.2335,-52.026,FINAL
1618757,-26.9101,-48.6705,FINAL
1618807,-27.2335,-52.026,PTO_IBAMA
1619025,-27.1721,-51.5108,FINAL
1619073,-27.5179,-48.6769,PTO_IBAMA
1619386,-27.1564,-52.299,FINAL
1620553,-27.175,-50.8076,FINAL
1620899,-26.8943,-48.6546,PTO_IBAMA
1621067,-27.2666,-50.4388,FINAL
1621574,-29.7626,-57.0689,PTO_IBAMA
1621575,-27.582,-54.2636,PTO_IBAMA
1621580,-29.5511,-51.4202,PTO_IBAMA
1621581,-29.7058,-52.3547,PTO_IBAMA
1621592,-29.7175,-52.4258,PTO_IBAMA
1621598,-27.6559,-54.5875,PTO_IBAMA
1621619,-30.0043,-51.2061,PTO_IBAMA
1621635,-29.7658,-57.0672,PTO_IBAMA
1621652,-28.8477,-51.179,PTO_IBAMA
1621661,-28.1222,-54.7916,PTO_IBAMA
1621669,-27.657,-54.7663,PTO_IBAMA
1621718,-29.2263,-51.3528,PTO_IBAMA
1621726,-27.2658,-53.863,PTO_IBAMA
1621731,-29.5869,-50.07,PTO_IBAMA
1621743,-27.75,-53.0168,PTO_IBAMA
1621757,-29.5008,-51.9483,PTO_IBAMA
1621760,-29.7107,-51.1841,PTO_IBAMA
1621768,-27.57,-52.0316,PTO_IBAMA
1621796,-31.3297,-54.0999,PTO_IBAMA
1621808,-29.7614,-57.0853,PTO_IBAMA
1621818,-28.2576,-52.4091,PTO_IBAMA
1621953,-27.8702,-54.4796,PTO_IBAMA
1621990,-31.7649,-52.3371,FINAL
1622084,-29.7614,-57.0853,FINAL
1622303,-27.2502,-53.0341,FINAL
1622535,-29.2227,-51.3419,FINAL
1622751,-28.0404,-54.686,FINAL
1622797,-28.2576,-52.4091,PTO_IBAMA
1622882,-30.8697,-53.11,FINAL
1622889,-30.0318,-51.2065,FINAL
1622903,-27.7598,-54.4814,PTO_IBAMA
1623109,-31.3297,-54.0999,FINAL
1623113,-29.2227,-51.3419,PTO_IBAMA
1623133,-30.0318,-51.2065,PTO_IBAMA
1623143,-31.3297,-54.0999,FINAL
1623195,-29.1629,-51.1792,FINAL
1623263,-31.7649,-52.3371,FINAL
1623377,-31.3297,-54.0999,PTO_IBAMA
1623320,-30.8773,-55.5392,PTO_IBAMA
1623414,-30.0318,-51.2065,FINAL
1623625,-30.8773,-55.5392,PTO_IBAMA
1623646,-31.7649,-52.3371,FINAL
1623653,-29.2351,-51.8703,PTO_IBAMA
1623936,-29.7902,-55.7949,PTO_IBAMA
1624017,-32.5604,-53.377,FINAL
1624037,-29.6629,-51.118,PTO_IBAMA
1624064,-31.3297,-54.0999,FINAL
1624212,-29.1655,-51.7351,FINAL
1624225,-30.0318,-51.2065,FINAL
1624393,-31.4067,-53.8667,FINAL
1624558,-28.2576,-52.4091,PTO_IBAMA
1624575,-29.9128,-51.1857,FINAL
1624633,-30.2515,-54.9221,FINAL
1624642,-29.7614,-57.0853,FINAL
1624682,-30.0318,-51.2065,FINAL
1624763,-27.6364,-52.2697,FINAL
1624799,-29.6875,-51.1328,FINAL
1624865,-29.7614,-57.0853,FINAL
1625017,-30.1086,-51.3233,FINAL
1625172,-29.9472,-51.1016,FINAL
1625267,-30.0318,-51.2065,FINAL
1625270,-29.6868,-53.8149,FINAL
1625296,-29.6243,-50.8312,FINAL
1625579,-29.1629,-51.1792,FINAL
1625594,-32.5604,-53.377,PTO_IBAMA
1625619,-30.0318,-51.2065,FINAL
1625714,-30.0318,-51.2065,FINAL
1625729,-31.3297,-54.0999,PTO_IBAMA
1625784,-31.3297,-54.0999,FINAL
1625826,-31.3297,-54.0999,FINAL
1625829,-30.0819,-51.0194,FINAL
1625970,-31.3297,-54.0999,FINAL
1626005,-29.5456,-51.4185,PTO_IBAMA
1626096,-29.8276,-51.145,FINAL
1626317,-29.7614,-57.0853,PTO_IBAMA
1626506,-29.2227,-51.3419,FINAL
1626556,-29.4974,-50.1016,FINAL
1626572,-27.8702,-54.4796,PTO_IBAMA
1626623,-29.2227,-51.3419,FINAL
1626652,-31.3297,-54.0999,FINAL
1626672,-29.9472,-51.1016,FINAL
1626674,-29.7614,-57.0853,FINAL
1626695,-30.0318,-51.2065,FINAL
1626726,-29.4856,-51.3548,FINAL
1626901,-28.3132,-51.1836,FINAL
1626936,-29.4192,-50.8398,PTO_IBAMA
1626947,-29.7545,-51.1498,FINAL
1627111,-29.6875,-51.1328,FINAL
1627170,-29.8065,-50.0519,FINAL
1627234,-31.3297,-54.0999,FINAL
1627269,-28.1463,-54.7428,FINAL
1627382,-29.6875,-51.1328,PTO_IBAMA
1627413,-29.6868,-53.8149,FINAL
1627463,-29.8276,-51.145,PTO_IBAMA
1627502,-30.0318,-51.2065,FINAL
1627656,-29.8881,-50.2667,PTO_IBAMA
1627734,-29.6875,-51.1328,FINAL
1627763,-29.6747,-51.0606,FINAL
1627811,-28.2284,-48.6659,FINAL
1627812,-31.7649,-52.3371,FINAL
1627852,-29.2227,-51.3419,FINAL
1627975,-29.6168,-50.9291,FINAL
1628061,-29.7545,-51.1498,PTO_IBAMA
1628112,-30.0318,-51.2065,FINAL
1628115,-29.7943,-51.8653,FINAL
1628166,-29.7614,-57.0853,FINAL
1628256,-29.6535,-51.1843,PTO_IBAMA
1628285,-30.8773,-55.5392,FINAL
1628301,-30.0318,-51.2065,FINAL
1628302,-29.6868,-53.8149,FINAL
1628418,-31.5794,-53.3798,FINAL
1628451,-30.8773,-55.5392,FINAL
1628458,-30.0318,-51.2065,FINAL
1628472,-30.0318,-51.2065,FINAL
1628490,-29.9128,-51.1857,FINAL
1628591,-29.163,-51.8714,FINAL
1628623,-29.8276,-51.145,FINAL
1628661,-28.2576,-52.4091,PTO_IBAMA
1628985,-29.7902,-55.7949,FINAL
1629067,-29.8276,-51.145,FINAL
1629084,-30.0318,-51.2065,FINAL
1629209,-28.2958,-52.7933,FINAL
1629270,-30.0318,-51.2065,FINAL
1629274,-29.1662,-51.5165,FINAL
1629285,-29.9413,-50.9869,FINAL
1629291,-27.9798,-52.2588,FINAL
1629500,-31.3297,-54.0999,PTO_IBAMA
1629557,-29.7614,-57.0853,PTO_IBAMA
1629613,-30.0318,-51.2065,FINAL
1629626,-31.3297,-54.0999,FINAL
1629646,-29.3311,-52.0973,FINAL
1629653,-29.7943,-51.8653,FINAL
1629892,-29.4482,-51.8044,FINAL
1629969,-32.5604,-53.377,FINAL
1629980,-29.7184,-52.5152,FINAL
1630070,-29.6875,-51.1328,FINAL
1630122,-29.5836,-51.0898,FINAL
1630375,-29.6875,-51.1328,FINAL
1630406,-30.0318,-51.2065,FINAL
1630454,-29.9914,-51.0809,FINAL
1630550,-29.4404,-50.5828,PTO_IBAMA
1630559,-29.8276,-51.145,FINAL
1630598,-31.4067,-53.8667,FINAL
1630625,-30.0318,-51.2065,FINAL
1630740,-29.1629,-51.1792,FINAL
1630801,-29.9128,-51.1857,FINAL
1630816,-29.6868,-53.8149,PTO_IBAMA
1630963,-29.6535,-51.1843,FINAL
1630969,-31.3297,-54.0999,PTO_IBAMA
1630981,-29.5836,-51.0898,FINAL
1631082,-29.6747,-51.0606,PTO_IBAMA
1631083,-30.0318,-51.2065,FINAL
1631108,-29.1629,-51.1792,FINAL
1631146,-30.0318,-51.2065,FINAL
1631186,-29.9032,-51.7612,FINAL
1631193,-29.8065,-50.0519,PTO_IBAMA
1631212,-30.8773,-55.5392,FINAL
1631228,-28.8399,-51.8895,FINAL
1631277,-31.3297,-54.0999,PTO_IBAMA
1631530,-29.7614,-57.0853,PTO_IBAMA
1631543,-33.525,-53.3717,FINAL
1631659,-29.5285,-52.1278,PTO_IBAMA
1631678,-30.8773,-55.5392,PTO_IBAMA
1631706,-31.3297,-54.0999,FINAL
1631722,-31.3297,-54.0999,FINAL
1631766,-29.5747,-53.4447,PTO_IBAMA
1631808,-29.6868,-53.8149,FINAL
1632014,-29.1629,-51.1792,FINAL
1632064,-29.6875,-51.1328,FINAL
1632068,-29.7614,-57.0853,FINAL
1632315,-28.9312,-51.5516,FINAL
1632323,-29.4014,-51.9557,FINAL
1632388,-32.0349,-52.1071,FINAL
1632637,-29.6868,-53.8149,FINAL
1632668,-31.3297,-54.0999,FINAL
1632865,-33.525,-53.3717,FINAL
1633124,-29.6868,-53.8149,FINAL
1633145,-30.8773,-55.5392,FINAL
1633189,-28.412,-54.9559,PTO_IBAMA
1633226,-32.0349,-52.1071,FINAL
1633246,-29.1607,-51.6333,FINAL
1633252,-33.6866,-53.4594,FINAL
1633353,-28.2576,-52.4091,PTO_IBAMA
1633408,-32.0349,-52.1071,FINAL
1633487,-30.2515,-54.9221,FINAL
1633504,-29.7614,-57.0853,FINAL
1633809,-28.8794,-51.7014,FINAL
1633867,-29.7614,-57.0853,FINAL
1634028,-28.9698,-52.0102,FINAL
1634029,-29.6747,-51.0606,FINAL
1634145,-29.6747,-51.0606,FINAL
1634158,-29.9413,-50.9869,FINAL
1634182,-27.3978,-52.2975,FINAL
1634220,-29.9472,-51.1016,PTO_IBAMA
1634286,-29.7614,-57.0853,PTO_IBAMA
1634310,-29.9444,-50.9919,PTO_IBAMA
1634362,-30.9756,-54.6694,FINAL
1634698,-29.9625,-51.6289,FINAL
1634748,-27.1607,-53.4022,FINAL
1634856,-31.3297,-54.0999,PTO_IBAMA
1634888,-29.6868,-53.8149,FINAL
1635190,-29.6875,-51.1328,FINAL
1635225,-29.1655,-51.7351,FINAL
1635513,-28.5079,-50.9418,PTO_IBAMA
1635517,-30.8773,-55.5392,FINAL
1635636,-31.3297,-54.0999,FINAL
1635690,-31.8665,-54.1615,FINAL
1635749,-30.0318,-51.2065,FINAL
1635797,-29.1662,-51.5165,FINAL
1635915,-29.5995,-51.1533,FINAL
1635997,-29.9472,-51.1016,FINAL
1636014,-30.0318,-51.2065,PTO_IBAMA
1636029,-30.8773,-55.5392,PTO_IBAMA
1636089,-29.7614,-57.0853,FINAL
1636293,-30.2029,-57.5497,FINAL
1636355,-29.2351,-51.8703,FINAL
1636361,-31.3297,-54.0999,FINAL
1636379,-29.6875,-51.1328,FINAL
1636391,-31.4067,-53.8667,PTO_IBAMA
1636397,-29.7614,-57.0853,FINAL
1636573,-31.3297,-54.0999,FINAL
1636707,-30.0318,-51.2065,FINAL
1636724,-29.9413,-50.9869,PTO_IBAMA
1636752,-29.5995,-51.1533,FINAL
1636832,-29.7614,-57.0853,PTO_IBAMA
1637093,-31.3297,-54.0999,FINAL
1637094,-31.3297,-54.0999,FINAL
1637142,-30.8773,-55.5392,FINAL
1637148,-28.4498,-52.1986,FINAL
1637327,-29.5002,-51.9495,FINAL
1637345,-30.0318,-51.2065,FINAL
1637748,-29.6868,-53.8149,FINAL
1637858,-31.3297,-54.0999,PTO_IBAMA
1637905,-27.8702,-54.4796,FINAL
1638168,-30.0318,-51.2065,PTO_IBAMA
1638200,-29.7614,-57.0853,PTO_IBAMA
1638243,-30.0318,-51.2065,FINAL
1638277,-30.0318,-51.2065,FINAL
1638320,-29.9128,-51.1857,FINAL
1638333,-31.8665,-54.1615,FINAL
1638350,-31.4752,-54.2288,PTO_IBAMA
1638420,-29.6875,-51.1328,FINAL
1638436,-29.7015,-51.2429,FINAL
1638442,-30.0318,-51.2065,FINAL
1638461,-30.0318,-51.2065,FINAL
1638490,-29.5788,-53.4484,FINAL
1638528,-29.722,-52.4343,PTO_IBAMA
1638553,-29.6875,-51.1328,PTO_IBAMA
1638586,-30.0318,-51.2065,FINAL
1638640,-29.6868,-53.8149,FINAL
1638652,-30.0318,-51.2065,PTO_IBAMA
1638678,-28.2576,-52.4091,FINAL
1638728,-29.2351,-51.8703,FINAL
1638816,-24.6189,-53.3207,FINAL
1638864,-27.6364,-52.2697,FINAL
1639078,-29.7614,-57.0853,FINAL
1639085,-29.2227,-51.3419,FINAL
1639249,-31.5516,-53.6773,PTO_IBAMA
1639265,-30.0318,-51.2065,FINAL
1639297,-29.3734,-50.8762,FINAL
1639359,-29.6875,-51.1328,PTO_IBAMA
1639378,-33.6866,-53.4594,FINAL
1639414,-29.6875,-51.1328,FINAL
1639453,-30.1086,-51.3233,PTO_IBAMA
1639552,-29.6535,-51.1843,FINAL
1639556,-29.9128,-51.1857,FINAL
1639600,-29.9128,-51.1857,PTO_IBAMA
1639767,-29.7545,-51.1498,FINAL
1639812,-28.7799,-51.6113,FINAL
1639853,-29.8065,-50.0519,PTO_IBAMA
1640041,-29.6868,-53.8149,FINAL
1640052,-29.0474,-50.1465,FINAL
1640054,-29.6202,-54.1855,FINAL
1640067,-30.0318,-51.2065,FINAL
1640081,-31.3346,-54.1051,PTO_IBAMA
1640169,-27.732,-52.9938,PTO_IBAMA
1640255,-30.0318,-51.2065,PTO_IBAMA
1640290,-27.3586,-53.3958,FINAL
1640320,-32.0349,-52.1071,FINAL
1640370,-29.6868,-53.8149,PTO_IBAMA
1640602,-31.3297,-54.0999,FINAL
1640620,-29.7545,-51.1498,FINAL
1640637,-32.0349,-52.1071,FINAL
1640754,-31.3297,-54.0999,FINAL
1640910,-29.6875,-51.1328,FINAL
1641005,-30.7004,-52.1026,FINAL
1641214,-31.7649,-52.3371,FINAL
1641229,-29.9128,-51.1857,FINAL
1641312,-32.0349,-52.1071,PTO_IBAMA
1641317,-33.6866,-53.4594,FINAL
1641377,-31.3297,-54.0999,FINAL
1641421,-29.9625,-51.6289,FINAL
1641422,-29.3334,-49.7333,FINAL
1641455,-29.6535,-51.1843,FINAL
1641637,-29.4527,-51.3032,PTO_IBAMA
1641687,-29.9841,-50.1322,FINAL
1641831,-29.6868,-53.8149,PTO_IBAMA
1641867,-31.3297,-54.0999,PTO_IBAMA
1641918,-29.7614,-57.0853,PTO_IBAMA
1641960,-30.0318,-51.2065,FINAL
1642000,-30.0318,-51.2065,FINAL
1642051,-28.645,-53.6048,FINAL
1642102,-29.8065,-50.0519,FINAL
1642139,-30.0318,-51.2065,FINAL
1642356,-30.0819,-51.0194,FINAL
1642595,-30.8773,-55.5392,FINAL
1642617,-29.8065,-50.0519,FINAL
1642979,-30.0318,-51.2065,FINAL
1643040,-30.2515,-54.9221,FINAL
1643167,-29.6875,-51.1328,FINAL
1643261,-29.5836,-51.0898,FINAL
1643527,-32.0349,-52.1071,FINAL
1643685,-30.0318,-51.2065,FINAL
1643876,-30.8773,-55.5392,FINAL
1644033,-27.6364,-52.2697,FINAL
1644079,-30.8773,-55.5392,FINAL
1644148,-29.6747,-51.0606,FINAL
1644249,-28.2576,-52.4091,FINAL
1644297,-29.2299,-53.6772,PTO_IBAMA
